radio://0/80/2M/E7E7E7E731,161.0,363.0,2997.0,304.0,423.0,21.0
radio://0/80/2M/E7E7E7E731,161.0,363.0,2997.0,304.0,423.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3001.0,305.0,423.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3001.0,305.0,423.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3001.0,305.0,414.0,18.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3001.0,305.0,414.0,18.0
radio://0/80/2M/E7E7E7E731,165.0,365.0,2990.0,303.0,414.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,365.0,2990.0,303.0,414.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,365.0,2990.0,303.0,421.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,365.0,2990.0,303.0,421.0,19.0
radio://0/80/2M/E7E7E7E731,164.0,362.0,3009.0,306.0,421.0,19.0
radio://0/80/2M/E7E7E7E731,164.0,362.0,3009.0,306.0,421.0,19.0
radio://0/80/2M/E7E7E7E731,164.0,362.0,3009.0,306.0,412.0,22.0
radio://0/80/2M/E7E7E7E731,164.0,362.0,3009.0,306.0,412.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3015.0,304.0,412.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3015.0,304.0,412.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3015.0,304.0,418.0,23.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3015.0,304.0,418.0,23.0
radio://0/80/2M/E7E7E7E731,163.0,359.0,2982.0,305.0,418.0,21.0
radio://0/80/2M/E7E7E7E731,163.0,359.0,2982.0,305.0,418.0,21.0
radio://0/80/2M/E7E7E7E731,163.0,359.0,2982.0,305.0,420.0,22.0
radio://0/80/2M/E7E7E7E731,163.0,359.0,2982.0,305.0,420.0,22.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,2995.0,308.0,420.0,20.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,2995.0,308.0,420.0,20.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,2995.0,308.0,419.0,20.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,2995.0,308.0,419.0,20.0
radio://0/80/2M/E7E7E7E731,162.0,360.0,3013.0,304.0,419.0,20.0
radio://0/80/2M/E7E7E7E731,162.0,360.0,3013.0,304.0,419.0,20.0
radio://0/80/2M/E7E7E7E731,162.0,360.0,3013.0,304.0,430.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,360.0,3013.0,304.0,430.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,364.0,3021.0,309.0,430.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,364.0,3021.0,309.0,430.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,364.0,3021.0,309.0,429.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,364.0,3021.0,309.0,429.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,367.0,3007.0,307.0,429.0,17.0
radio://0/80/2M/E7E7E7E731,162.0,367.0,3007.0,307.0,429.0,17.0
radio://0/80/2M/E7E7E7E731,162.0,367.0,3007.0,307.0,429.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,367.0,3007.0,307.0,429.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,362.0,2997.0,306.0,429.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,362.0,2997.0,306.0,429.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,362.0,2997.0,306.0,429.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,362.0,2997.0,306.0,429.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,2982.0,308.0,429.0,22.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,2982.0,308.0,429.0,22.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,2982.0,308.0,430.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,2982.0,308.0,430.0,19.0
radio://0/80/2M/E7E7E7E731,159.0,366.0,2996.0,307.0,430.0,23.0
radio://0/80/2M/E7E7E7E731,159.0,366.0,2996.0,307.0,430.0,23.0
radio://0/80/2M/E7E7E7E731,159.0,366.0,2996.0,307.0,426.0,22.0
radio://0/80/2M/E7E7E7E731,159.0,366.0,2996.0,307.0,426.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,371.0,2999.0,305.0,426.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,371.0,2999.0,305.0,426.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,371.0,2999.0,305.0,416.0,18.0
radio://0/80/2M/E7E7E7E731,165.0,371.0,2999.0,305.0,416.0,18.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,3004.0,310.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,3004.0,310.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,3004.0,310.0,414.0,18.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,3004.0,310.0,414.0,18.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,2985.0,306.0,414.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,2985.0,306.0,414.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,2985.0,306.0,430.0,22.0
radio://0/80/2M/E7E7E7E731,162.0,370.0,2985.0,306.0,430.0,22.0
radio://0/80/2M/E7E7E7E731,163.0,361.0,3006.0,309.0,430.0,24.0
radio://0/80/2M/E7E7E7E731,163.0,361.0,3006.0,309.0,430.0,24.0
radio://0/80/2M/E7E7E7E731,163.0,361.0,3006.0,309.0,425.0,22.0
radio://0/80/2M/E7E7E7E731,163.0,361.0,3006.0,309.0,425.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3016.0,305.0,425.0,24.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3016.0,305.0,425.0,24.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3016.0,305.0,427.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3016.0,305.0,427.0,19.0
radio://0/80/2M/E7E7E7E731,163.0,362.0,3003.0,305.0,427.0,24.0
radio://0/80/2M/E7E7E7E731,163.0,362.0,3003.0,305.0,427.0,24.0
radio://0/80/2M/E7E7E7E731,163.0,362.0,3003.0,305.0,416.0,18.0
radio://0/80/2M/E7E7E7E731,163.0,362.0,3003.0,305.0,416.0,18.0
radio://0/80/2M/E7E7E7E731,163.0,368.0,3005.0,305.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,163.0,368.0,3005.0,305.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,163.0,368.0,3005.0,305.0,421.0,20.0
radio://0/80/2M/E7E7E7E731,163.0,368.0,3005.0,305.0,421.0,20.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,3009.0,306.0,421.0,23.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,3009.0,306.0,421.0,23.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,3009.0,306.0,426.0,19.0
radio://0/80/2M/E7E7E7E731,163.0,367.0,3009.0,306.0,426.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,361.0,3005.0,307.0,426.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,361.0,3005.0,307.0,426.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,361.0,3005.0,307.0,429.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,361.0,3005.0,307.0,429.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,365.0,3006.0,309.0,429.0,23.0
radio://0/80/2M/E7E7E7E731,162.0,365.0,3006.0,309.0,429.0,23.0
radio://0/80/2M/E7E7E7E731,162.0,365.0,3006.0,309.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,365.0,3006.0,309.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2992.0,306.0,416.0,20.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2992.0,306.0,416.0,20.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2992.0,306.0,413.0,20.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2992.0,306.0,413.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3023.0,306.0,413.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3023.0,306.0,413.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3023.0,306.0,416.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,368.0,3023.0,306.0,416.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3012.0,310.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3012.0,310.0,416.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3012.0,310.0,426.0,23.0
radio://0/80/2M/E7E7E7E731,165.0,369.0,3012.0,310.0,426.0,23.0
radio://0/80/2M/E7E7E7E731,163.0,363.0,3016.0,309.0,426.0,24.0
radio://0/80/2M/E7E7E7E731,163.0,363.0,3016.0,309.0,426.0,24.0
radio://0/80/2M/E7E7E7E731,163.0,363.0,3016.0,309.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,163.0,363.0,3016.0,309.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,168.0,366.0,3006.0,309.0,425.0,18.0
radio://0/80/2M/E7E7E7E731,168.0,366.0,3006.0,309.0,425.0,18.0
radio://0/80/2M/E7E7E7E731,168.0,366.0,3006.0,309.0,425.0,20.0
radio://0/80/2M/E7E7E7E731,168.0,366.0,3006.0,309.0,425.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,373.0,3008.0,307.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,373.0,3008.0,307.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,165.0,373.0,3008.0,307.0,427.0,23.0
radio://0/80/2M/E7E7E7E731,160.0,373.0,3004.0,308.0,427.0,21.0
radio://0/80/2M/E7E7E7E731,160.0,373.0,3004.0,308.0,427.0,21.0
radio://0/80/2M/E7E7E7E731,160.0,373.0,3004.0,308.0,423.0,18.0
radio://0/80/2M/E7E7E7E731,160.0,373.0,3004.0,308.0,423.0,18.0
radio://0/80/2M/E7E7E7E731,165.0,364.0,2995.0,309.0,423.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,364.0,2995.0,309.0,423.0,20.0
radio://0/80/2M/E7E7E7E731,165.0,364.0,2995.0,309.0,425.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,364.0,2995.0,309.0,425.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,366.0,2998.0,305.0,425.0,25.0
radio://0/80/2M/E7E7E7E731,162.0,366.0,2998.0,305.0,425.0,25.0
radio://0/80/2M/E7E7E7E731,162.0,366.0,2998.0,305.0,428.0,19.0
radio://0/80/2M/E7E7E7E731,162.0,366.0,2998.0,305.0,428.0,19.0
radio://0/80/2M/E7E7E7E731,165.0,367.0,2994.0,306.0,428.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,367.0,2994.0,306.0,428.0,22.0
radio://0/80/2M/E7E7E7E731,165.0,367.0,2994.0,306.0,423.0,17.0
radio://0/80/2M/E7E7E7E731,165.0,367.0,2994.0,306.0,423.0,17.0
radio://0/80/2M/E7E7E7E731,160.0,366.0,3019.0,309.0,423.0,20.0
radio://0/80/2M/E7E7E7E731,160.0,366.0,3019.0,309.0,423.0,20.0
radio://0/80/2M/E7E7E7E731,160.0,366.0,3019.0,309.0,429.0,17.0
radio://0/80/2M/E7E7E7E731,160.0,366.0,3019.0,309.0,429.0,17.0
radio://0/80/2M/E7E7E7E731,166.0,363.0,3006.0,303.0,429.0,23.0
radio://0/80/2M/E7E7E7E731,166.0,363.0,3006.0,303.0,429.0,23.0
radio://0/80/2M/E7E7E7E731,166.0,363.0,3006.0,303.0,418.0,23.0
radio://0/80/2M/E7E7E7E731,166.0,363.0,3006.0,303.0,418.0,23.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2994.0,309.0,418.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2994.0,309.0,418.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2994.0,309.0,427.0,21.0
radio://0/80/2M/E7E7E7E731,164.0,363.0,2994.0,309.0,427.0,21.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,3016.0,302.0,427.0,22.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,3016.0,302.0,427.0,22.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,3016.0,302.0,412.0,20.0
radio://0/80/2M/E7E7E7E731,162.0,364.0,3016.0,302.0,412.0,20.0
radio://0/80/2M/E7E7E7E731,166.0,364.0,3016.0,306.0,412.0,22.0
radio://0/80/2M/E7E7E7E731,166.0,364.0,3016.0,306.0,412.0,22.0
radio://0/80/2M/E7E7E7E731,166.0,364.0,3016.0,306.0,419.0,24.0
radio://0/80/2M/E7E7E7E731,166.0,364.0,3016.0,306.0,419.0,24.0
radio://0/80/2M/E7E7E7E731,160.0,369.0,3004.0,307.0,419.0,21.0
radio://0/80/2M/E7E7E7E731,160.0,369.0,3004.0,307.0,419.0,21.0
radio://0/80/2M/E7E7E7E731,160.0,369.0,3004.0,307.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,160.0,369.0,3004.0,307.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,166.0,366.0,3018.0,307.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,166.0,366.0,3018.0,307.0,425.0,21.0
radio://0/80/2M/E7E7E7E731,166.0,366.0,3018.0,307.0,418.0,20.0
